"지진ID","지진번호","구분","구분명","전송시각","진원시","위도 (단위:`N)","경도 (단위:`E)","규모 (리히터 기준)","진앙지","진앙지2","참고사항","수정사항","표출여부","확인시간","이벤트 파형 파일명","등록일자","지진번호(기상청)","발표차수(기상청)","내륙해역구분","남북한구분","진도분류","시도별 진도등급","행정구역별 진도등급 URL","격자별 진도등급 URL","진도 MAP 이미지 URL","진앙지도 이미지URL","행정구역별 진도등급 XML 파일명","격자별 진도등급 XML 파일명","진도 MAP 이미지명","진앙지도 이미지명","깊이 (단위:KM)"
"202300000533","","1","지진정보","202305220342","20230522033918","37.87","129.52","2.3","강원 동해시 북동쪽 52km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-05-22 03:44:06.0","2023002775","","","","","","","","","","","","","","28"
"202300000532","","3","국외지진","202305220108","20230522004513","-10.27","161.44","6.1","솔로몬제도 호니아라 동남동쪽 189km 지역 ","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-05-22 01:11:06.0","2023002774","","","","","","","","","","","","","","78"
"202300000531","","3","국외지진","202305220025","20230521235645","-43.44","39.37","6.8","남아프리카 공화국 포트엘리자베스 남동쪽 1580km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-05-22 00:27:06.0","2023002772","","","","","","","","","","","","","","10"
"202300000527","","3","국외지진","202305201115","20230520105101","-23.06","170.46","7.1","뉴칼레도니아 누메아 동남동쪽 421km 해역 ","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-05-20 11:16:06.0","2023002749","","","","","","","","","","","","","","36"
"202300000524","","1","지진정보","202305191508","20230519140334","41.28","129.17","2.3","북한 함경북도 길주 북북서쪽 38km 지역","","자연지진으로 분석됨","","Y","","","2023-05-19 15:09:06.0","2023002736","","","","","","","","","","","","","","15"
"202300000521","","3","국외지진","202305191220","20230519115706","-23.23","170.69","7.7","뉴칼레도니아 누메아 동남동쪽 448km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-05-19 12:22:06.0","2023002726","","","","","","","","","","","","","","38"
"202300000516","","3","국외지진","202305180823","20230518080200","15.12","-90.86","6.4","과테말라 산타 크루즈 델 키체 동북동쪽 33km 지역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-05-18 08:25:06.0","2023002686","","","","","","","","","","","","","","256"
"202300000505","","1","지진정보","202305150630","20230515062736","37.91","129.57","4.5","강원 동해시 북동쪽 59km 해역","","지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.","","Y","","","2023-05-15 06:31:06.0","2023002598","","","","","","","","","","","","","","32"
"202300000504","","5","지진속보","202305150627","20230515062734","37.99","129.72","4","강원 동해시 북동쪽 74km 해역","","위 정보는 이동속도가 빠른 지진파(P파)만을 이용하여 자동 추정한 정보임. 수동으로 분석한 정보는 지진정보로 추가 발표할 예정임","","Y","","","2023-05-15 06:28:06.0","2023002598","","","","","","","","","","","","","",""
"202300000502","","1","지진정보","202305140839","20230514083525","37.86","129.51","3.1","강원 동해시 북동쪽 51km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-05-14 08:40:06.0","2023002583","","","","","","","","","","","","","","30"
"202300000498","","3","국외지진","202305131620","20230513161000","29.9","130","5.1","일본 가고시마현(규슈) 가고시마 남남서쪽 196km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2023-05-13 16:21:06.0","2023002572","","","","","","","","","","","","","","10"
"202300000486","","3","국외지진","202305102200","20230510215400","37.6","137.3","5.1","일본 도야마현(혼슈) 도야마 북쪽 101km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2023-05-10 22:02:06.0","2023002496","","","","","","","","","","","","","","10"
"202300000483","","1","지진정보","202305101635","20230510163210","37.49","129.12","2.5","강원 동해시 남쪽 4km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2023-05-10 16:37:06.0","2023002485","","","","","","","","","","","","","","16"
"202300000481","","1","지진정보","202305101333","20230510132935","38.13","127.09","2.2","경기 연천군 북북동쪽 4km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2023-05-10 13:34:06.0","2023002481","","","","","","","","","","","","","","5"
"202300000478","","3","국외지진","202305100721","20230510071400","37.6","137.3","5","일본 도야마현(혼슈) 도야마 북쪽 101km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2023-05-10 07:23:06.0","2023002466","","","","","","","","","","","","","","10"
"202300000477","","1","지진정보","202305100158","20230510015336","37.49","129.14","2.5","강원 동해시 남남동쪽 4km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2023-05-10 01:59:06.0","2023002463","","","","","","","","","","","","","","15"
"202300000472","","1","지진정보","202305082116","20230508211205","37.87","129.51","2.1","강원 동해시 북동쪽 52km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-05-08 21:17:06.0","2023002432","","","","","","","","","","","","","","23"
"202300000471","","1","지진정보","202305081955","20230508195134","37.49","129.13","2.5","강원 동해시 남남동쪽 4km 해역","","지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.","","Y","","","2023-05-08 19:56:06.0","2023002428","","","","","","","","","","","","","","17"
"202300000462","","3","국외지진","202305052208","20230505215800","37.5","137.2","5.8","일본 도야마현(혼슈) 도야마 북쪽 90km 지역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2023-05-05 22:10:06.0","2023002376","","","","","","","","","","","","","","10"
"202300000460","","3","국외지진","202305051450","20230505144200","37.5","137.3","6.3","일본 도야마현(혼슈) 도야마 북쪽 90km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2023-05-05 14:51:06.0","2023002371","","","","","","","","","","","","","","10"
"202300000458","","1","지진정보","202305051241","20230505121149","39.22","125.13","2.6","북한 평안북도 정주 남쪽 52km 해역","","자연지진으로 분석됨","","Y","","","2023-05-05 12:43:06.0","2023002363","","","","","","","","","","","","","",""
"202300000456","","3","국외지진","202305050051","20230505003821","23.44","121.32","5.1","대만 화롄 남남서쪽 61km 지역","","국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.","","Y","","","2023-05-05 00:53:06.0","2023002356","","","","","","","","","","","","","","15"
"202300000445","","3","국외지진","202305011228","20230501122200","26","128.8","6.2","일본 오키나와현 오키나와 동남동쪽 114km 해역","","국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.","","Y","","","2023-05-01 12:30:06.0","2023002274","","","","","","","","","","","","","","10"
"202300000442","","1","지진정보","202304301906","20230430190329","36.32","127.75","3.1","충북 옥천군 동쪽 16km 지역","","지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.","","Y","","","2023-04-30 19:07:06.0","2023002256","","","","","","","","","","","","","","6"
"202300000437","","1","지진정보","202304282342","20230428233924","37.88","129.51","2.6","강원 동해시 북동쪽 53km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-04-28 23:43:06.0","2023002238","","","","","","","","","","","","","","27"
"202300000433","","3","국외지진","202304281237","20230428121343","-25.11","178.46","6.2","피지 수바 남쪽 776km 해역 ","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-04-28 12:39:06.0","2023002227","","","","","","","","","","","","","","577"
"202300000426","","1","지진정보","202304261218","20230426121524","37.87","129.52","2","강원 동해시 북동쪽 52km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-04-26 12:19:06.0","2023002172","","","","","","","","","","","","","","27"
"202300000423","","1","지진정보","202304260654","20230426065141","37.86","129.51","2.2","강원 동해시 북동쪽 51km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-04-26 06:55:06.0","2023002158","","","","","","","","","","","","","","28"
"202300000419","","1","지진정보","202304251600","20230425155555","37.86","129.49","3.5","강원 동해시 북동쪽 50km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-04-26 00:00:06.0","2023002141","","","","","","","","","","","","","","33"
"202300000417","","1","지진정보","202304251325","20230425132240","36.66","128.12","2.7","경북 문경시 북서쪽 10km 지역","","지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.","","Y","","","2023-04-26 00:00:06.0","2023002138","","","","","","","","","","","","","","12"
"202300000415","","1","지진정보","202304251205","20230425120250","37.87","129.52","3.1","강원 동해시 북동쪽 52km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-04-26 00:00:06.0","2023002130","","","","","","","","","","","","","","28"
"202300000412","","3","국외지진","202304250523","20230425050055","-0.78","98.53","7.1","인도네시아 파당 서쪽 204km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-04-26 00:00:06.0","2023002122","","","","","","","","","","","","","","16"
"202300000411","","1","지진정보","202304250507","20230425050339","37.88","129.54","2.3","강원 동해시 북동쪽 54km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-04-26 00:00:06.0","2023002120","","","","","","","","","","","","","","25"
"202300000400","","1","지진정보","202304232111","20230423210639","37.9","129.61","2.7","강원 동해시 북동쪽 60km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-04-23 21:12:06.0","2023002079","","","","","","","","","","","","","",""
"202300000394","","3","국외지진","202304221742","20230422172347","-5.29","125.58","6.1","인도네시아 암본 서남서쪽 339km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-04-22 17:44:06.0","2023002053","","","","","","","","","","","","","","44"
"202300000384","","3","국외지진","202304191830","20230419180605","-6","149.61","6.3","파푸아뉴기니 칸드리안 북동쪽 23km 지역 ","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-04-19 18:32:07.0","2023001988","","","","","","","","","","","","","","56"
"202300000381","","1","지진정보","202304190047","20230419004507","33.09","125.42","2.6","제주 서귀포시 서쪽 108km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-04-19 00:49:06.0","2023001960","","","","","","","","","","","","","","14"
"202300000377","","3","국외지진","202304181350","20230418133141","-22.28","179.39","6.6","피지 수바 남남동쪽 471km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-04-18 13:52:06.0","2023001947","","","","","","","","","","","","","","563"
"202300000356","","1","지진정보","202304130531","20230413052751","35.11","125.05","2.1","전남 신안군 흑산도 북서쪽 59km 해역","","지진피해 없을 것으로 예상됨","","Y","","","2023-04-13 05:32:06.0","2023001838","","","","","","","","","","","","","",""
"202300000353","","1","지진정보","202304122249","20230412224546","38.13","127.09","2.1","경기 연천군 북북동쪽 4km 지역","","지진피해 없을 것으로 예상됨","","Y","","","2023-04-12 22:50:06.0","2023001833","","","","","","","","","","","","","","7"
"202300000345","","3","국외지진","202304101103","20230410100548","-3.51","149","6","파푸아뉴기니 킴베 북북서쪽 260km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-04-10 11:05:06.0","2023001770","","","","","","","","","","","","","","10"
"202300000332","","1","지진정보","202304060101","20230406005149","37.94","125.6","2.7","북한 황해남도 해주 남서쪽 15km 지역","","자연지진으로 분석됨","","Y","","","2023-04-06 01:03:06.0","2023001700","","","","","","","","","","","","","","12"
"202300000329","","3","국외지진","202304050734","20230405071812","7.58","-82.32","6.6","파나마 보카치카 남쪽 72km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-04-05 07:36:06.0","2023001684","","","","","","","","","","","","","","10"
"202300000327","","3","국외지진","202304042217","20230404215432","13.75","125.54","6.2","필리핀 레가스피 동북동쪽 206km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-04-04 22:18:06.0","2023001681","","","","","","","","","","","","","","15"
"202300000324","","3","국외지진","202304040025","20230403235942","0.89","98.84","6.1","인도네시아 파당시뎀푸안 남서쪽 73km 해역","","국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.","","Y","","","2023-04-04 00:27:06.0","2023001658","","","","","","","","","","","","","","85"
